,county,state,percentage16_Donald_Trump,percentage16_Hillary_Clinton,total_votes16,percentage20_Donald_Trump,percentage20_Joe_Biden,total_votes20,cases,deaths,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Poverty
3950,Middleton,NH,,,,0.617,0.363,1042.0,,,,,,,,,,,,
3951,Middletown,CT,,,,0.324,0.66,23509.0,,,,,,,,,,,,
3952,Middletown,RI,,,,0.337,0.646,8564.0,,,,,,,,,,,,
3953,Middletown Springs,VT,,,,0.41,0.561,549.0,,,,,,,,,,,,
3954,Milan,NH,,,,0.55,0.435,794.0,,,,,,,,,,,,
3955,Milbridge,ME,,,,0.535,0.446,731.0,,,,,,,,,,,,
3956,Milford,CT,,,,0.437,0.55,32062.0,,,,,,,,,,,,
3957,Milford,MA,,,,0.38,0.596,14578.0,,,,,,,,,,,,
3958,Milford,ME,,,,0.498,0.465,1851.0,,,,,,,,,,,,
3959,Milford,NH,,,,0.46,0.518,8961.0,,,,,,,,,,,,
3960,Millbury,MA,,,,0.459,0.513,8029.0,,,,,,,,,,,,
3961,Millinocket,ME,,,,0.547,0.438,2397.0,,,,,,,,,,,,
3962,Millis,MA,,,,0.355,0.62,5589.0,,,,,,,,,,,,
3963,Millsfield,NH,,,,0.762,0.238,21.0,,,,,,,,,,,,
3964,Millville,MA,,,,0.53,0.446,1839.0,,,,,,,,,,,,
3965,Milo,ME,,,,0.634,0.333,1231.0,,,,,,,,,,,,
3966,Milton,MA,,,,0.253,0.728,17178.0,,,,,,,,,,,,
3967,Milton,NH,,,,0.581,0.4,2539.0,,,,,,,,,,,,
3968,Milton,VT,,,,0.424,0.54,6057.0,,,,,,,,,,,,
3969,Minot,ME,,,,0.581,0.378,1789.0,,,,,,,,,,,,
3970,Monhegan Plt.,ME,,,,0.113,0.823,62.0,,,,,,,,,,,,
3971,Monkton,VT,,,,0.282,0.684,1403.0,,,,,,,,,,,,
3972,Monmouth,ME,,,,0.542,0.419,2578.0,,,,,,,,,,,,
3973,Monroe,CT,,,,0.499,0.486,12002.0,,,,,,,,,,,,
3974,Monroe,MA,,,,,,0.0,,,,,,,,,,,,
3975,Monroe,ME,,,,0.442,0.512,602.0,,,,,,,,,,,,
3976,Monroe,NH,,,,0.568,0.417,544.0,,,,,,,,,,,,
3977,Monson,MA,,,,0.501,0.473,5162.0,,,,,,,,,,,,
3978,Monson,ME,,,,0.608,0.364,475.0,,,,,,,,,,,,
3979,Mont Vernon,NH,,,,0.411,0.569,1778.0,,,,,,,,,,,,
3980,Montague,MA,,,,0.249,0.718,4828.0,,,,,,,,,,,,
3981,Monterey,MA,,,,0.173,0.814,591.0,,,,,,,,,,,,
3982,Montgomery,MA,,,,,,0.0,,,,,,,,,,,,
3983,Montgomery,VT,,,,0.367,0.592,758.0,,,,,,,,,,,,
3984,Monticello,ME,,,,0.772,0.221,434.0,,,,,,,,,,,,
3985,Montpelier,VT,,,,0.09,0.883,5185.0,,,,,,,,,,,,
3986,Montville,CT,,,,0.478,0.497,8873.0,,,,,,,,,,,,
3987,Montville,ME,,,,0.404,0.526,658.0,,,,,,,,,,,,
3988,Moose River,ME,,,,,,0.0,,,,,,,,,,,,
3989,Moretown,VT,,,,0.189,0.779,1161.0,,,,,,,,,,,,
3990,Morgan,VT,,,,0.544,0.429,401.0,,,,,,,,,,,,
3991,Moro Plt.,ME,,,,,,0.0,,,,,,,,,,,,
3992,Morrill,ME,,,,0.581,0.396,611.0,,,,,,,,,,,,
3993,Morris,CT,,,,0.56,0.418,1561.0,,,,,,,,,,,,
3994,Morristown,VT,,,,0.26,0.703,3209.0,,,,,,,,,,,,
3995,Moscow,ME,,,,0.708,0.27,274.0,,,,,,,,,,,,
3996,Moultonborough,NH,,,,0.545,0.438,3664.0,,,,,,,,,,,,
3997,Mount Chase,ME,,,,0.664,0.32,122.0,,,,,,,,,,,,
3998,Mount Desert,ME,,,,0.256,0.716,1488.0,,,,,,,,,,,,
3999,Mount Holly,VT,,,,0.442,0.532,849.0,,,,,,,,,,,,
4000,Mount Tabor,VT,,,,0.479,0.47,117.0,,,,,,,,,,,,
4001,Mount Vernon,ME,,,,,,0.0,,,,,,,,,,,,
4002,Mount Washington,MA,,,,0.131,0.828,122.0,,,,,,,,,,,,
4003,Nahant,MA,,,,0.337,0.642,2489.0,,,,,,,,,,,,
4004,Naples,ME,,,,0.557,0.416,2495.0,,,,,,,,,,,,
4005,Narragansett,RI,,,,0.396,0.595,8968.0,,,,,,,,,,,,
4006,Nashua,NH,,,,0.393,0.591,45281.0,,,,,,,,,,,,
4007,Nashville Plt.,ME,,,,0.696,0.304,23.0,,,,,,,,,,,,
4008,Natick,MA,,,,0.229,0.747,21376.0,,,,,,,,,,,,
4009,Naugatuck,CT,,,,0.519,0.465,14904.0,,,,,,,,,,,,
4010,Needham,MA,,,,0.203,0.774,20072.0,,,,,,,,,,,,
4011,Nelson,NH,,,,0.364,0.61,451.0,,,,,,,,,,,,
4012,New Ashford,MA,,,,,,0.0,,,,,,,,,,,,
4013,New Bedford,MA,,,,0.373,0.608,34227.0,,,,,,,,,,,,
4014,New Boston,NH,,,,0.518,0.464,3934.0,,,,,,,,,,,,
4015,New Braintree,MA,,,,0.503,0.478,668.0,,,,,,,,,,,,
4016,New Britain,CT,,,,0.321,0.666,24071.0,,,,,,,,,,,,
4017,New Canaan,CT,,,,0.393,0.59,12365.0,,,,,,,,,,,,
4018,New Canada,ME,,,,0.585,0.384,159.0,,,,,,,,,,,,
4019,New Castle,NH,,,,0.311,0.685,904.0,,,,,,,,,,,,
4020,New Durham,NH,,,,0.594,0.389,1868.0,,,,,,,,,,,,
4021,New Fairfield,CT,,,,0.507,0.479,8558.0,,,,,,,,,,,,
4022,New Gloucester,ME,,,,0.488,0.478,3599.0,,,,,,,,,,,,
4023,New Hampton,NH,,,,0.526,0.453,1539.0,,,,,,,,,,,,
4024,New Hartford,CT,,,,0.52,0.456,4577.0,,,,,,,,,,,,
4025,New Haven,VT,,,,0.338,0.625,1172.0,,,,,,,,,,,,
4026,New Ipswich,NH,,,,0.672,0.308,3123.0,,,,,,,,,,,,
4027,New Limerick,ME,,,,0.676,0.307,374.0,,,,,,,,,,,,
4028,New London,NH,,,,0.332,0.652,3194.0,,,,,,,,,,,,
4029,New Marlborough,MA,,,,0.276,0.707,958.0,,,,,,,,,,,,
4030,New Milford,CT,,,,0.476,0.509,15734.0,,,,,,,,,,,,
4031,New Portland,ME,,,,,,0.0,,,,,,,,,,,,
4032,New Salem,MA,,,,0.349,0.616,679.0,,,,,,,,,,,,
4033,New Sharon,ME,,,,0.552,0.409,956.0,,,,,,,,,,,,
4034,New Shoreham,RI,,,,0.206,0.789,948.0,,,,,,,,,,,,
4035,New Sweden,ME,,,,0.553,0.425,322.0,,,,,,,,,,,,
4036,New Vineyard,ME,,,,0.633,0.333,463.0,,,,,,,,,,,,
4037,Newark,VT,,,,0.46,0.488,346.0,,,,,,,,,,,,
4038,Newburgh,ME,,,,0.603,0.368,994.0,,,,,,,,,,,,
4039,Newbury,MA,,,,0.348,0.62,5021.0,,,,,,,,,,,,
4040,Newbury,NH,,,,0.436,0.543,1667.0,,,,,,,,,,,,
4041,Newbury,VT,,,,0.404,0.562,1214.0,,,,,,,,,,,,
4042,Newburyport,MA,,,,0.256,0.719,12650.0,,,,,,,,,,,,
4043,Newcastle,ME,,,,0.293,0.67,1377.0,,,,,,,,,,,,
4044,Newfane,VT,,,,0.228,0.736,1144.0,,,,,,,,,,,,
4045,Newfield,ME,,,,0.597,0.376,963.0,,,,,,,,,,,,
4046,Newfields,NH,,,,0.408,0.573,1255.0,,,,,,,,,,,,
4047,Newington,CT,,,,0.408,0.578,17355.0,,,,,,,,,,,,
4048,Newington,NH,,,,0.509,0.476,639.0,,,,,,,,,,,,
4049,Newmarket,NH,,,,0.321,0.658,6004.0,,,,,,,,,,,,
4050,Newport,ME,,,,,,0.0,,,,,,,,,,,,
4051,Newport,NH,,,,0.565,0.415,3138.0,,,,,,,,,,,,
4052,Newport,VT,,,,0.411,0.561,1842.0,,,,,,,,,,,,
4053,Newport Town,VT,,,,0.535,0.439,776.0,,,,,,,,,,,,
4054,Newry,ME,,,,0.402,0.551,296.0,,,,,,,,,,,,
4055,Newton,MA,,,,0.168,0.812,48586.0,,,,,,,,,,,,
4056,Newton,NH,,,,0.561,0.427,2994.0,,,,,,,,,,,,
4057,Newtown,CT,,,,0.421,0.563,17324.0,,,,,,,,,,,,
4058,Nobleboro,ME,,,,0.434,0.566,1288.0,,,,,,,,,,,,
4059,Norfolk,CT,,,,0.358,0.619,1065.0,,,,,,,,,,,,
4060,Norridgewock,ME,,,,0.597,0.364,1889.0,,,,,,,,,,,,
4061,North Adams,MA,,,,0.27,0.711,5932.0,,,,,,,,,,,,
4062,North Andover,MA,,,,0.363,0.612,17972.0,,,,,,,,,,,,
4063,North Attleborough,MA,,,,0.42,0.555,16119.0,,,,,,,,,,,,
4064,North Berwick,ME,,,,0.5,0.471,3111.0,,,,,,,,,,,,
4065,North Branford,CT,,,,0.555,0.431,8631.0,,,,,,,,,,,,
4066,North Brookfield,MA,,,,0.538,0.434,2710.0,,,,,,,,,,,,
4067,North Canaan,CT,,,,0.476,0.506,1705.0,,,,,,,,,,,,
4068,North Hampton,NH,,,,0.418,0.57,3484.0,,,,,,,,,,,,
4069,North Haven,CT,,,,0.51,0.478,15447.0,,,,,,,,,,,,
4070,North Haven,ME,,,,,,0.0,,,,,,,,,,,,
4071,North Hero,VT,,,,0.354,0.608,707.0,,,,,,,,,,,,
4072,North Kingstown,RI,,,,0.38,0.604,17451.0,,,,,,,,,,,,
4073,North Providence,RI,,,,0.425,0.562,16784.0,,,,,,,,,,,,
4074,North Reading,MA,,,,0.416,0.561,9797.0,,,,,,,,,,,,
4075,North Smithfield,RI,,,,0.495,0.489,7170.0,,,,,,,,,,,,
4076,North Stonington,CT,,,,0.507,0.474,3375.0,,,,,,,,,,,,
4077,North Yarmouth,ME,,,,0.344,0.629,2960.0,,,,,,,,,,,,
4078,Northampton,MA,,,,0.106,0.875,17394.0,,,,,,,,,,,,
4079,Northborough,MA,,,,0.302,0.668,9395.0,,,,,,,,,,,,
4080,Northbridge,MA,,,,0.46,0.512,9223.0,,,,,,,,,,,,
4081,Northfield,MA,,,,0.319,0.653,1855.0,,,,,,,,,,,,
4082,Northfield,ME,,,,0.623,0.292,130.0,,,,,,,,,,,,
4083,Northfield,NH,,,,0.548,0.428,2619.0,,,,,,,,,,,,
4084,Northfield,VT,,,,0.339,0.61,2472.0,,,,,,,,,,,,
4085,Northport,ME,,,,0.368,0.604,1109.0,,,,,,,,,,,,
4086,Northumberland,NH,,,,0.581,0.402,1056.0,,,,,,,,,,,,
4087,Northwood,NH,,,,0.515,0.461,2881.0,,,,,,,,,,,,
4088,Norton,MA,,,,0.436,0.536,10447.0,,,,,,,,,,,,
4089,Norton,VT,,,,0.574,0.407,108.0,,,,,,,,,,,,
4090,Norwalk,CT,,,,0.308,0.68,43219.0,,,,,,,,,,,,
4091,Norway,ME,,,,0.478,0.491,2854.0,,,,,,,,,,,,
4092,Norwell,MA,,,,0.396,0.58,7345.0,,,,,,,,,,,,
4093,Norwich,CT,,,,0.369,0.609,15290.0,,,,,,,,,,,,
4094,Norwich,VT,,,,0.082,0.9,2573.0,,,,,,,,,,,,
4095,Norwood,MA,,,,0.335,0.642,17055.0,,,,,,,,,,,,
4096,Nottingham,NH,,,,0.469,0.506,3496.0,,,,,,,,,,,,
4097,Oak Bluffs,MA,,,,0.228,0.753,3188.0,,,,,,,,,,,,
4098,Oakfield,ME,,,,,,0.0,,,,,,,,,,,,
4099,Oakham,MA,,,,0.528,0.441,1255.0,,,,,,,,,,,,
4100,Oakland,ME,,,,0.511,0.463,3628.0,,,,,,,,,,,,
4101,Oglala Lakota,SD,,,,0.093,0.884,3200.0,1051.0,9.0,14291.0,6934.0,7357.0,3.7,4.1,0.1,90.3,0.0,0.0,51.9
4102,Ogunquit,ME,,,,0.294,0.691,1058.0,,,,,,,,,,,,
4103,Old Lyme,CT,,,,0.388,0.596,5413.0,,,,,,,,,,,,
4104,Old Orchrd Bch,ME,,,,0.381,0.597,6215.0,,,,,,,,,,,,
4105,Old Saybrook,CT,,,,0.408,0.579,7343.0,,,,,,,,,,,,
4106,Old Town,ME,,,,0.392,0.555,4259.0,,,,,,,,,,,,
4107,Orange,CT,,,,0.467,0.52,9253.0,,,,,,,,,,,,
4108,Orange,MA,,,,0.447,0.522,3800.0,,,,,,,,,,,,
4109,Orange,NH,,,,0.561,0.408,196.0,,,,,,,,,,,,
4110,Orford,NH,,,,0.327,0.655,823.0,,,,,,,,,,,,
4111,Orient,ME,,,,,,0.0,,,,,,,,,,,,
4112,Orland,ME,,,,0.487,0.485,1424.0,,,,,,,,,,,,
4113,Orleans,MA,,,,0.301,0.679,4835.0,,,,,,,,,,,,
4114,Orono,ME,,,,0.228,0.708,5268.0,,,,,,,,,,,,
4115,Orrington,ME,,,,0.548,0.425,2562.0,,,,,,,,,,,,
4116,Orwell,VT,,,,0.467,0.488,752.0,,,,,,,,,,,,
4117,Osborn,ME,,,,,,0.0,,,,,,,,,,,,
4118,Ossipee,NH,,,,0.59,0.383,2519.0,,,,,,,,,,,,
4119,Otis,MA,,,,0.433,0.544,1011.0,,,,,,,,,,,,
4120,Otis,ME,,,,0.667,0.316,484.0,,,,,,,,,,,,
4121,Otisfield,ME,,,,0.517,0.457,1171.0,,,,,,,,,,,,
4122,Owl's Head,ME,,,,0.426,0.548,1065.0,,,,,,,,,,,,
4123,Oxbow Plt.,ME,,,,,,0.0,,,,,,,,,,,,
4124,Oxford,CT,,,,0.601,0.384,8511.0,,,,,,,,,,,,
4125,Oxford,MA,,,,0.5,0.475,7519.0,,,,,,,,,,,,
4126,Oxford Cty Townships,ME,,,,,,0.0,,,,,,,,,,,,
4127,Palermo,ME,,,,0.572,0.406,939.0,,,,,,,,,,,,
4128,Palmer,MA,,,,0.498,0.478,6500.0,,,,,,,,,,,,
4129,Palmyra,ME,,,,0.693,0.281,1155.0,,,,,,,,,,,,
4130,Panton,VT,,,,0.326,0.645,420.0,,,,,,,,,,,,
4131,Paris,ME,,,,0.518,0.444,2884.0,,,,,,,,,,,,
4132,Parkman,ME,,,,0.678,0.301,491.0,,,,,,,,,,,,
4133,Parsonsfield,ME,,,,0.529,0.44,1066.0,,,,,,,,,,,,
4134,Passadumkeag,ME,,,,,,0.0,,,,,,,,,,,,
4135,Patten,ME,,,,,,0.0,,,,,,,,,,,,
4136,Pawlet,VT,,,,0.416,0.559,887.0,,,,,,,,,,,,
4137,Pawtucket,RI,,,,0.283,0.703,25654.0,,,,,,,,,,,,
4138,Paxton,MA,,,,0.428,0.548,2939.0,,,,,,,,,,,,
4139,Peabody,MA,,,,0.422,0.56,30035.0,,,,,,,,,,,,
4140,Peacham,VT,,,,0.272,0.688,519.0,,,,,,,,,,,,
4141,Pelham,MA,,,,0.095,0.886,923.0,,,,,,,,,,,,
4142,Pelham,NH,,,,0.593,0.393,8854.0,,,,,,,,,,,,
4143,Pembroke,MA,,,,0.452,0.522,11730.0,,,,,,,,,,,,
4144,Pembroke,ME,,,,,,0.0,,,,,,,,,,,,
4145,Pembroke,NH,,,,0.476,0.506,4325.0,,,,,,,,,,,,
4146,Penobscot Cty Townships,ME,,,,,,0.0,,,,,,,,,,,,
4147,Penobscot Nation Vot Dst,ME,,,,,,0.0,,,,,,,,,,,,
4148,Pepperell,MA,,,,0.44,0.528,7208.0,,,,,,,,,,,,
4149,Perham,ME,,,,,,0.0,,,,,,,,,,,,
4150,Perry,ME,,,,,,0.0,,,,,,,,,,,,
4151,Peru,MA,,,,0.405,0.561,533.0,,,,,,,,,,,,
4152,Peru,ME,,,,0.617,0.354,909.0,,,,,,,,,,,,
4153,Peru,VT,,,,0.237,0.727,300.0,,,,,,,,,,,,
4154,Peterborough,NH,,,,0.283,0.702,4400.0,,,,,,,,,,,,
4155,Petersham,MA,,,,,,0.0,,,,,,,,,,,,
4156,Phillips,ME,,,,,,0.0,,,,,,,,,,,,
4157,Phillipston,MA,,,,0.545,0.435,1113.0,,,,,,,,,,,,
4158,Phippsburg,ME,,,,0.475,0.506,1570.0,,,,,,,,,,,,
4159,Piermont,NH,,,,0.441,0.548,440.0,,,,,,,,,,,,
4160,Piscataquis Cty Townshps,ME,,,,0.701,0.299,87.0,,,,,,,,,,,,
4161,Pittsburg,NH,,,,0.697,0.29,545.0,,,,,,,,,,,,
4162,Pittsfield,MA,,,,0.229,0.747,21642.0,,,,,,,,,,,,
4163,Pittsfield,ME,,,,0.566,0.4,2042.0,,,,,,,,,,,,
4164,Pittsfield,NH,,,,0.587,0.385,2095.0,,,,,,,,,,,,
4165,Pittsfield,VT,,,,0.361,0.62,332.0,,,,,,,,,,,,
4166,Pittsford,VT,,,,0.451,0.516,1737.0,,,,,,,,,,,,
4167,Pittston,ME,,,,0.582,0.389,1778.0,,,,,,,,,,,,
4168,Plainfield,CT,,,,0.576,0.402,7086.0,,,,,,,,,,,,
4169,Plainfield,MA,,,,0.262,0.713,443.0,,,,,,,,,,,,
4170,Plainfield,NH,,,,0.31,0.674,1685.0,,,,,,,,,,,,
4171,Plainfield,VT,,,,0.204,0.744,814.0,,,,,,,,,,,,
4172,Plainville,CT,,,,0.499,0.484,9647.0,,,,,,,,,,,,
4173,Plainville,MA,,,,0.424,0.547,5767.0,,,,,,,,,,,,
4174,Plaistow,NH,,,,0.542,0.443,4617.0,,,,,,,,,,,,
4175,Pleasant Point Votng Dst,ME,,,,,,0.0,,,,,,,,,,,,
4176,Pleasant Ridge Plt.,ME,,,,,,0.0,,,,,,,,,,,,
4177,Plymouth,CT,,,,0.604,0.376,6593.0,,,,,,,,,,,,
4178,Plymouth,ME,,,,0.678,0.309,745.0,,,,,,,,,,,,
4179,Plymouth,NH,,,,0.329,0.648,3415.0,,,,,,,,,,,,
4180,Plymouth,VT,,,,0.3,0.661,404.0,,,,,,,,,,,,
4181,Plympton,MA,,,,0.475,0.502,1918.0,,,,,,,,,,,,
4182,Poland,ME,,,,0.542,0.43,3519.0,,,,,,,,,,,,
4183,Pomfret,CT,,,,0.441,0.538,2524.0,,,,,,,,,,,,
4184,Pomfret,VT,,,,0.215,0.75,679.0,,,,,,,,,,,,
4185,Portage Lake,ME,,,,0.604,0.374,265.0,,,,,,,,,,,,
4186,Porter,ME,,,,0.595,0.375,875.0,,,,,,,,,,,,
4187,Portland,CT,,,,0.449,0.536,5888.0,,,,,,,,,,,,
4188,Portland,ME,,,,0.156,0.813,41532.0,,,,,,,,,,,,
4189,Portsmouth,NH,,,,0.261,0.725,14701.0,,,,,,,,,,,,
4190,Portsmouth,RI,,,,0.368,0.613,10840.0,,,,,,,,,,,,
4191,Poultney,VT,,,,0.453,0.507,1666.0,,,,,,,,,,,,
4192,Pownal,ME,,,,0.405,0.568,1206.0,,,,,,,,,,,,
4193,Pownal,VT,,,,0.467,0.501,1780.0,,,,,,,,,,,,
4194,Presque Isle,ME,,,,0.536,0.437,4229.0,,,,,,,,,,,,
4195,Preston,CT,,,,0.533,0.443,2868.0,,,,,,,,,,,,
4196,Princeton,MA,,,,0.38,0.594,2550.0,,,,,,,,,,,,
4197,Princeton,ME,,,,0.726,0.252,468.0,,,,,,,,,,,,
4198,Proctor,VT,,,,0.41,0.559,955.0,,,,,,,,,,,,
4199,Prospect,CT,,,,0.644,0.345,6111.0,,,,,,,,,,,,
4200,Prospect,ME,,,,0.572,0.402,423.0,,,,,,,,,,,,
4201,Provincetown,MA,,,,0.069,0.92,2609.0,,,,,,,,,,,,
4202,Putnam,CT,,,,0.504,0.474,4350.0,,,,,,,,,,,,
4203,Putney,VT,,,,0.155,0.813,1517.0,,,,,,,,,,,,
4204,Quincy,MA,,,,0.315,0.663,45167.0,,,,,,,,,,,,
4205,Randolph,MA,,,,0.202,0.783,17349.0,,,,,,,,,,,,
4206,Randolph,ME,,,,0.518,0.454,1029.0,,,,,,,,,,,,
4207,Randolph,NH,,,,0.3,0.671,277.0,,,,,,,,,,,,
4208,Randolph,VT,,,,0.309,0.648,2564.0,,,,,,,,,,,,
4209,Rangeley,ME,,,,0.59,0.386,761.0,,,,,,,,,,,,
4210,Rangeley Plt.,ME,,,,0.593,0.393,145.0,,,,,,,,,,,,
4211,Raymond,ME,,,,0.468,0.506,3142.0,,,,,,,,,,,,
4212,Raymond,NH,,,,0.586,0.396,6000.0,,,,,,,,,,,,
4213,Raynham,MA,,,,0.483,0.496,8758.0,,,,,,,,,,,,
4214,Readfield,ME,,,,0.449,0.518,1820.0,,,,,,,,,,,,
4215,Reading,MA,,,,0.322,0.656,16438.0,,,,,,,,,,,,
4216,Reading,VT,,,,0.27,0.701,445.0,,,,,,,,,,,,
4217,Readsboro,VT,,,,0.492,0.471,431.0,,,,,,,,,,,,
4218,Redding,CT,,,,0.343,0.641,5975.0,,,,,,,,,,,,
4219,Reed Plt.,ME,,,,,,0.0,,,,,,,,,,,,
4220,Rehoboth,MA,,,,0.516,0.46,7807.0,,,,,,,,,,,,
4221,Revere,MA,,,,0.345,0.639,20790.0,,,,,,,,,,,,
4222,Richford,VT,,,,0.507,0.461,942.0,,,,,,,,,,,,
4223,Richmond,MA,,,,0.204,0.783,1056.0,,,,,,,,,,,,
4224,Richmond,ME,,,,0.509,0.45,2076.0,,,,,,,,,,,,
4225,Richmond,NH,,,,0.574,0.406,719.0,,,,,,,,,,,,
4226,Richmond,RI,,,,0.49,0.49,4786.0,,,,,,,,,,,,
4227,Richmond,VT,,,,0.194,0.778,2941.0,,,,,,,,,,,,
4228,Ridgefield,CT,,,,0.351,0.63,16064.0,,,,,,,,,,,,
4229,Rindge,NH,,,,0.586,0.394,3658.0,,,,,,,,,,,,
4230,Ripley,ME,,,,0.646,0.331,302.0,,,,,,,,,,,,
4231,Ripton,VT,,,,0.205,0.755,371.0,,,,,,,,,,,,
4232,Robbinston,ME,,,,,,0.0,,,,,,,,,,,,
4233,Rochester,MA,,,,0.519,0.459,3826.0,,,,,,,,,,,,
4234,Rochester,NH,,,,0.495,0.481,16907.0,,,,,,,,,,,,
4235,Rochester,VT,,,,0.25,0.718,733.0,,,,,,,,,,,,
4236,Rockingham,VT,,,,0.284,0.674,2525.0,,,,,,,,,,,,
4237,Rockland,MA,,,,0.432,0.54,9994.0,,,,,,,,,,,,
4238,Rockland,ME,,,,0.344,0.629,3965.0,,,,,,,,,,,,
4239,Rockport,MA,,,,0.248,0.732,5274.0,,,,,,,,,,,,
4240,Rockport,ME,,,,0.307,0.67,2530.0,,,,,,,,,,,,
4241,Rocky Hill,CT,,,,0.426,0.559,10930.0,,,,,,,,,,,,
4242,Rollinsford,NH,,,,0.423,0.548,1736.0,,,,,,,,,,,,
4243,Rome,ME,,,,0.491,0.477,713.0,,,,,,,,,,,,
4244,Roque Bluffs,ME,,,,,,0.0,,,,,,,,,,,,
4245,Rowe,MA,,,,0.423,0.569,267.0,,,,,,,,,,,,
4246,Rowley,MA,,,,0.459,0.516,4215.0,,,,,,,,,,,,
4247,Roxbury,CT,,,,0.407,0.578,1622.0,,,,,,,,,,,,
4248,Roxbury,ME,,,,,,0.0,,,,,,,,,,,,
4249,Roxbury,NH,,,,0.361,0.639,144.0,,,,,,,,,,,,
4250,Roxbury,VT,,,,0.309,0.649,433.0,,,,,,,,,,,,
4251,Royalston,MA,,,,0.456,0.516,783.0,,,,,,,,,,,,
4252,Royalton,VT,,,,0.331,0.626,1486.0,,,,,,,,,,,,
4253,Rumford,ME,,,,0.525,0.445,2863.0,,,,,,,,,,,,
4254,Rumney,NH,,,,0.551,0.429,956.0,,,,,,,,,,,,
4255,Rupert,VT,,,,0.352,0.616,437.0,,,,,,,,,,,,
4256,Russell,MA,,,,,,0.0,,,,,,,,,,,,
4257,Rutland,MA,,,,0.469,0.493,5676.0,,,,,,,,,,,,
4258,Rutland Town,VT,,,,0.419,0.551,2479.0,,,,,,,,,,,,
4259,Rye,NH,,,,0.363,0.623,4465.0,,,,,,,,,,,,
4260,Ryegate,VT,,,,0.46,0.508,648.0,,,,,,,,,,,,
4261,Sabattus,ME,,,,0.613,0.359,2878.0,,,,,,,,,,,,
4262,Saco,ME,,,,0.355,0.616,12656.0,,,,,,,,,,,,
4263,Saint Agatha,ME,,,,0.524,0.458,637.0,,,,,,,,,,,,
4264,Salem,CT,,,,0.492,0.49,2623.0,,,,,,,,,,,,
4265,Salem,MA,,,,0.227,0.75,23706.0,,,,,,,,,,,,
4266,Salem,NH,,,,0.559,0.428,17841.0,,,,,,,,,,,,
4267,Salisbury,CT,,,,0.196,0.792,2555.0,,,,,,,,,,,,
4268,Salisbury,MA,,,,0.467,0.511,5539.0,,,,,,,,,,,,
4269,Salisbury,NH,,,,0.559,0.411,925.0,,,,,,,,,,,,
4270,Salisbury,VT,,,,0.382,0.581,676.0,,,,,,,,,,,,
4271,Sanbornton,NH,,,,0.555,0.428,2045.0,,,,,,,,,,,,
4272,Sandgate,VT,,,,0.379,0.581,253.0,,,,,,,,,,,,
4273,Sandisfield,MA,,,,0.389,0.593,514.0,,,,,,,,,,,,
4274,Sandown,NH,,,,0.572,0.411,3975.0,,,,,,,,,,,,
4275,Sandwich,MA,,,,0.432,0.548,13718.0,,,,,,,,,,,,
4276,Sandwich,NH,,,,0.361,0.628,1143.0,,,,,,,,,,,,
4277,Sandy River Plt.,ME,,,,,,0.0,,,,,,,,,,,,
4278,Sanford,ME,,,,0.472,0.491,10958.0,,,,,,,,,,,,
4279,Sangerville,ME,,,,0.636,0.339,753.0,,,,,,,,,,,,
4280,Saugus,MA,,,,0.48,0.504,15326.0,,,,,,,,,,,,
4281,Savoy,MA,,,,0.404,0.566,399.0,,,,,,,,,,,,
4282,Scarborough,ME,,,,0.346,0.63,15057.0,,,,,,,,,,,,
4283,Scituate,MA,,,,0.341,0.635,13537.0,,,,,,,,,,,,
4284,Scituate,RI,,,,0.573,0.412,6643.0,,,,,,,,,,,,
4285,Scotland,CT,,,,0.554,0.419,970.0,,,,,,,,,,,,
4286,Seabrook,NH,,,,0.559,0.425,4639.0,,,,,,,,,,,,
4287,Searsburg,VT,,,,0.562,0.438,64.0,,,,,,,,,,,,
4288,Searsmont,ME,,,,0.513,0.459,937.0,,,,,,,,,,,,
4289,Searsport,ME,,,,0.448,0.524,1608.0,,,,,,,,,,,,
4290,Sebago,ME,,,,0.563,0.414,1277.0,,,,,,,,,,,,
4291,Sebec,ME,,,,0.713,0.273,428.0,,,,,,,,,,,,
4292,Seboeis Plt.,ME,,,,0.463,0.537,41.0,,,,,,,,,,,,
4293,Sedgwick,ME,,,,0.381,0.606,843.0,,,,,,,,,,,,
4294,Seekonk,MA,,,,0.443,0.534,8924.0,,,,,,,,,,,,
4295,Seymour,CT,,,,0.558,0.427,9392.0,,,,,,,,,,,,
4296,Shaftsbury,VT,,,,0.367,0.605,2226.0,,,,,,,,,,,,
4297,Shapleigh,ME,,,,0.578,0.394,1788.0,,,,,,,,,,,,
4298,Sharon,CT,,,,0.328,0.655,1555.0,,,,,,,,,,,,
4299,Sharon,MA,,,,0.224,0.755,11305.0,,,,,,,,,,,,
4300,Sharon,NH,,,,0.425,0.56,273.0,,,,,,,,,,,,
4301,Sharon,VT,,,,0.311,0.654,894.0,,,,,,,,,,,,
4302,Sheffield,MA,,,,0.268,0.714,2157.0,,,,,,,,,,,,
4303,Sheffield,VT,,,,0.436,0.527,374.0,,,,,,,,,,,,
4304,Shelburne,MA,,,,0.181,0.791,1150.0,,,,,,,,,,,,
4305,Shelburne,NH,,,,0.48,0.516,254.0,,,,,,,,,,,,
4306,Shelburne,VT,,,,0.176,0.804,5419.0,,,,,,,,,,,,
